FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	10.212.24.116	6003
FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	10.212.24.47	6003
FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	10.218.34.111	6003
FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	98.200.14.228	7034
FRTIPCLFCERT01MCI-05^MCI~-~MasterCard~Crédito	98.200.14.228	7034
FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	98.200.14.228	9034
FRTIPCLFCERT01MCI-07^MCI~-~MasterCard~Crédito	98.200.14.228	9034
FRTIPCLFCERT01MCD-08^MCD~-~MasterCard~Débito	98.200.14.229	9034
FRTIPCLFCERT01MCD-07^MCD~-~MasterCard~Débito	10.218.34.110	6003
FRTIPCLFCERT01MCI-03^MCI~-~MasterCard~Crédito	10.98.15.55	7034
FRTIPCLFCERT01MCI-06^MCI~-~BFCL~-~MasterCard~Internacional	10.218.34.110	6003
FRTIPCLFCERT01MCI-05^MCI~-~BFCL~-~MasterCard~Internacional	10.212.24.116	6003
FRTIPCLFCERT01MCI-06^MCI~-~BFCL~-~MasterCard~Internacional	10.212.24.47	6003
FRTIPCLFCERT01MCI-07^MCI~-~BFCL~-~MasterCard~Internacional	10.218.34.111	6003
FRTIPCLFCERT01MCI-08^MCI~-~BFCL~-~MasterCard~Internacional	98.200.14.229	6034
FRTIPCLFCERT01VIS-01^VIS~-~Corp~-~Visa~Crédito	11.11.11.1	10153
FRTIPCLFCERT01VIS-02^VIS~-~Corp~-~Visa~Crédito	11.11.11.193	10152
FRTIPCLFCERT01VIS-03^VIS~-~Corp~-~Visa~Crédito	11.11.11.1	10150
